,Date,HA,abbr,down_distance,opponent,play,team,wk,down,distance,yard_line,play_type,yards_gained,player,result,success,game_id,pa,pf,p_diff
121,2018-08-31,H,STA,1st and 10 at SDSU44,San Diego St.,3-K.Costello complete to 2-T.Irwin. 2-T.Irwin to SDSU 39 for 5 yards (42-T.Cassidy).,Stanford,01,1,10,SDSU44,pass,5,2-T.Irwin.,,1,01Stanford,10,31,21.0
122,2018-08-31,H,STA,2nd and 5 at SDSU39,San Diego St.,3-K.Costello incomplete. Intended for 19-J.Arcega-Whiteside.,Stanford,01,2,5,SDSU39,pass,0,19-JArcega-Whiteside,,0,01Stanford,10,31,21.0
123,2018-08-31,H,STA,3rd and 5 at SDSU39,San Diego St.,"3-K.Costello incomplete. INTERCEPTED by 95-N.Hall at SDSU 45. 95-N.Hall to STA 48, FUMBLES (2-T.Irwin). 2-T.Irwin to STA 48 for no gain.",Stanford,01,3,5,SDSU39,pass,0,3-K.Costello,to,0,01Stanford,10,31,21.0
124,2018-08-31,H,STA,1st and 10 at STA48,San Diego St.,3-K.Costello complete to 20-B.Love. 20-B.Love to SDSU 49 for 3 yards.,Stanford,01,1,10,STA48,pass,3,20-B.Love.,,0,01Stanford,10,31,21.0
125,2018-08-31,H,STA,2nd and 7 at SDSU49,San Diego St.,3-K.Costello complete to 20-B.Love. 20-B.Love runs ob at SDSU 38 for 11 yards.,Stanford,01,2,7,SDSU49,pass,11,20-B.Love.,,1,01Stanford,10,31,21.0
126,2018-08-31,H,STA,1st and 10 at SDSU38,San Diego St.,3-K.Costello complete to 19-J.Arcega-Whiteside. 19-J.Arcega-Whiteside runs 38 yards for a touchdown.,Stanford,01,1,10,SDSU38,pass,38,19-J.Arcega-Whiteside.,TD,1,01Stanford,10,31,21.0
127,2018-08-31,H,STA,1st and 10 at SDSU49,San Diego St.,20-B.Love to SDSU 50 for -1 yard (33-P.Baldwin).,Stanford,01,1,10,SDSU49,run,-1,20-B.Love,,0,01Stanford,10,31,21.0
128,2018-08-31,H,STA,2nd and 11 at SDSU50,San Diego St.,"3-K.Costello incomplete. Intended for 19-J.Arcega-Whiteside. Penalty on SDSU 14-T.Thompson, Pass interference, 15 yards, enforced at SDSU 50. No Play.",Stanford,01,2,11,SDSU50,pass,0,19-JArcega-Whiteside,,0,01Stanford,10,31,21.0
129,2018-08-31,H,STA,1st and 10 at SDSU35,San Diego St.,"3-K.Costello incomplete. Intended for 2-T.Irwin. Penalty on SDSU 27-K.Woods, Pass interference, 15 yards, enforced at SDSU 35. No Play.",Stanford,01,1,10,SDSU35,pass,0,2-TIrwin,,0,01Stanford,10,31,21.0
130,2018-08-31,H,STA,1st and 10 at SDSU20,San Diego St.,20-B.Love to SDSU 19 for 1 yard (55-C.Onyeukwu).,Stanford,01,1,10,SDSU20,run,1,20-B.Love,,0,01Stanford,10,31,21.0
131,2018-08-31,H,STA,2nd and 9 at SDSU19,San Diego St.,3-K.Costello incomplete. Intended for 84-C.Parkinson.,Stanford,01,2,9,SDSU19,pass,0,84-CParkinson,,0,01Stanford,10,31,21.0
132,2018-08-31,H,STA,3rd and 9 at SDSU19,San Diego St.,3-K.Costello complete to 19-J.Arcega-Whiteside. 19-J.Arcega-Whiteside runs 19 yards for a touchdown.,Stanford,01,3,9,SDSU19,pass,19,19-J.Arcega-Whiteside.,TD,1,01Stanford,10,31,21.0
133,2018-08-31,H,STA,1st and 10 at STA25,San Diego St.,"20-B.Love to STA 27 for 2 yards (95-N.Hall). Penalty on STA 77-T.Keck, Holding, 10 yards, enforced at STA 25. No Play.",Stanford,01,1,10,STA25,penalty,-2,na,penalty,0,01Stanford,10,31,21.0
134,2018-08-31,H,STA,1st and 20 at STA15,San Diego St.,"3-K.Costello complete to 2-T.Irwin. 2-T.Irwin to STA 19 for 4 yards (17-R.Smith,14-T.Thompson).",Stanford,01,1,20,STA15,pass,4,2-T.Irwin.,,0,01Stanford,10,31,21.0
135,2018-08-31,H,STA,2nd and 16 at STA19,San Diego St.,"20-B.Love to STA 20 for 1 yard (95-N.Hall,44-K.Tezino).",Stanford,01,2,16,STA19,run,1,20-B.Love,,0,01Stanford,10,31,21.0
136,2018-08-31,H,STA,3rd and 15 at STA20,San Diego St.,3-K.Costello complete to 19-J.Arcega-Whiteside. 19-J.Arcega-Whiteside runs 80 yards for a touchdown.,Stanford,01,3,15,STA20,pass,80,19-J.Arcega-Whiteside.,TD,1,01Stanford,10,31,21.0
137,2018-08-31,H,STA,,San Diego St.,3-K.Costello complete to 19-J.Arcega-Whiteside. 19-J.Arcega-Whiteside to SDSU End Zone for 3 yards. Conversion is good.,Stanford,01,4,2,NA,pass,3,19-J.Arcega-Whiteside.,,1,01Stanford,10,31,21.0
138,2018-08-31,H,STA,1st and 10 at SDSU47,San Diego St.,"20-B.Love to SDSU 46 for 1 yard (95-N.Hall,42-T.Cassidy).",Stanford,01,1,10,SDSU47,run,1,20-B.Love,,0,01Stanford,10,31,21.0
139,2018-08-31,H,STA,2nd and 9 at SDSU46,San Diego St.,3-K.Costello incomplete. Intended for 20-B.Love.,Stanford,01,2,9,SDSU46,pass,0,20-BLove,,0,01Stanford,10,31,21.0
140,2018-08-31,H,STA,3rd and 9 at SDSU46,San Diego St.,3-K.Costello incomplete. Intended for 84-C.Parkinson.,Stanford,01,3,9,SDSU46,pass,0,84-CParkinson,,0,01Stanford,10,31,21.0
141,2018-08-31,H,STA,4th and 9 at SDSU46,San Diego St.,14-J.Bailey punts 46 yards from SDSU 46 to SDSU End Zone. touchback.,Stanford,01,4,9,SDSU46,special,0,na,punt,0,01Stanford,10,31,21.0
142,2018-08-31,H,STA,1st and 10 at STA32,San Diego St.,3-K.Costello complete to 2-T.Irwin. 2-T.Irwin to STA 38 for 6 yards (17-R.Smith).,Stanford,01,1,10,STA32,pass,6,2-T.Irwin.,,1,01Stanford,10,31,21.0
143,2018-08-31,H,STA,2nd and 4 at STA38,San Diego St.,20-B.Love pushed ob at SDSU 48 for 14 yards (17-R.Smith).,Stanford,01,2,4,STA38,run,14,20-B.Love,,1,01Stanford,10,31,21.0
144,2018-08-31,H,STA,1st and 10 at SDSU48,San Diego St.,3-K.Costello complete to 84-C.Parkinson. 84-C.Parkinson to SDSU 39 for 9 yards (16-L.Barcoo).,Stanford,01,1,10,SDSU48,pass,9,84-C.Parkinson.,,1,01Stanford,10,31,21.0
145,2018-08-31,H,STA,2nd and 1 at SDSU39,San Diego St.,20-B.Love to SDSU 37 for 2 yards (18-T.Thompson).,Stanford,01,2,1,SDSU39,run,2,20-B.Love,,1,01Stanford,10,31,21.0
146,2018-08-31,H,STA,1st and 10 at SDSU37,San Diego St.,20-B.Love to SDSU 36 for 1 yard (44-K.Tezino).,Stanford,01,1,10,SDSU37,run,1,20-B.Love,,0,01Stanford,10,31,21.0
147,2018-08-31,H,STA,2nd and 9 at SDSU36,San Diego St.,"3-K.Costello incomplete. Intended for 84-C.Parkinson. Penalty on SDSU 95-N.Hall, Illegal use of hands, 15 yards, enforced at SDSU 36. No Play.",Stanford,01,2,9,SDSU36,pass,0,84-CParkinson,,0,01Stanford,10,31,21.0
148,2018-08-31,H,STA,1st and 10 at SDSU21,San Diego St.,"22-C.Scarlett to SDSU 19 for 2 yards (44-K.Tezino,68-M.Cheatum).",Stanford,01,1,10,SDSU21,run,2,22-C.Scarlett,,0,01Stanford,10,31,21.0
149,2018-08-31,H,STA,2nd and 8 at SDSU19,San Diego St.,3-K.Costello complete to 84-C.Parkinson. 84-C.Parkinson runs 19 yards for a touchdown.,Stanford,01,2,8,SDSU19,pass,19,84-C.Parkinson.,TD,1,01Stanford,10,31,21.0
150,2018-08-31,H,STA,1st and 10 at STA1,San Diego St.,"Penalty on STA 63-N.Herbig, False start, 0 yards, enforced at STA 1. No Play.",Stanford,01,1,10,STA1,penalty,0,na,penalty,0,01Stanford,10,31,21.0
151,2018-08-31,H,STA,1st and 10 at STA1,San Diego St.,22-C.Scarlett to STA 4 for 3 yards (95-N.Hall).,Stanford,01,1,10,STA1,run,3,22-C.Scarlett,,0,01Stanford,10,31,21.0
152,2018-08-31,H,STA,2nd and 7 at STA4,San Diego St.,22-C.Scarlett to STA 5 for 1 yard (44-K.Tezino).,Stanford,01,2,7,STA4,run,1,22-C.Scarlett,,0,01Stanford,10,31,21.0
153,2018-08-31,H,STA,3rd and 6 at STA5,San Diego St.,3-K.Costello complete to 19-J.Arcega-Whiteside. 19-J.Arcega-Whiteside to STA 38 for 33 yards (16-L.Barcoo).,Stanford,01,3,6,STA5,pass,33,19-J.Arcega-Whiteside.,,1,01Stanford,10,31,21.0
154,2018-08-31,H,STA,1st and 10 at STA38,San Diego St.,22-C.Scarlett to STA 40 for 2 yards (42-T.Cassidy).,Stanford,01,1,10,STA38,run,2,22-C.Scarlett,,0,01Stanford,10,31,21.0
155,2018-08-31,H,STA,2nd and 8 at STA40,San Diego St.,"20-B.Love to STA 43 for 3 yards (44-K.Tezino,33-P.Baldwin).",Stanford,01,2,8,STA40,run,3,20-B.Love,,0,01Stanford,10,31,21.0
156,2018-08-31,H,STA,3rd and 5 at STA43,San Diego St.,3-K.Costello complete to 84-C.Parkinson. 84-C.Parkinson to SDSU 48 for 9 yards (18-T.Thompson).,Stanford,01,3,5,STA43,pass,9,84-C.Parkinson.,,1,01Stanford,10,31,21.0
157,2018-08-31,H,STA,1st and 10 at SDSU48,San Diego St.,"22-C.Scarlett to SDSU 46 for 2 yards (44-K.Tezino,38-A.Aleki).",Stanford,01,1,10,SDSU48,run,2,22-C.Scarlett,,0,01Stanford,10,31,21.0
158,2018-08-31,H,STA,2nd and 8 at SDSU46,San Diego St.,"22-C.Scarlett to SDSU 45 for 1 yard (95-N.Hall,38-A.Aleki).",Stanford,01,2,8,SDSU46,run,1,22-C.Scarlett,,0,01Stanford,10,31,21.0
159,2018-08-31,H,STA,3rd and 7 at SDSU45,San Diego St.,3-K.Costello complete to 2-T.Irwin. 2-T.Irwin to SDSU 33 for 12 yards.,Stanford,01,3,7,SDSU45,pass,12,2-T.Irwin.,,1,01Stanford,10,31,21.0
160,2018-08-31,H,STA,1st and 10 at SDSU33,San Diego St.,23-T.Speights to SDSU 31 for 2 yards (55-C.Onyeukwu).,Stanford,01,1,10,SDSU33,run,2,23-T.Speights,,0,01Stanford,10,31,21.0
161,2018-08-31,H,STA,2nd and 8 at SDSU31,San Diego St.,"23-T.Speights to SDSU 29 for 2 yards (55-C.Onyeukwu). Penalty on SDSU 95-N.Hall, Personal Foul, 15 yards, enforced at SDSU 31. No Play.",Stanford,01,2,8,SDSU31,penalty,2,na,penalty,0,01Stanford,10,31,21.0
162,2018-08-31,A,COL,1st and 10 at COL25,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to COL 33 for 8 yards.,Colorado,01,1,10,COL25,pass,8,2-L.Shenault.,,1,01Colorado,13,45,32.0
163,2018-08-31,A,COL,2nd and 2 at COL33,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 50 for 17 yards (18-B.Scott).,Colorado,01,2,2,COL33,pass,17,2-L.Shenault.,,1,01Colorado,13,45,32.0
164,2018-08-31,A,COL,1st and 10 at CSU50,Colorado St.,12-S.Montez complete to 3-K.Nixon. 3-K.Nixon to CSU 43 for 7 yards (98-E.Hubbard).,Colorado,01,1,10,CSU50,pass,7,3-K.Nixon.,,1,01Colorado,13,45,32.0
165,2018-08-31,A,COL,2nd and 3 at CSU43,Colorado St.,"21-K.Evans to CSU 38 for 5 yards (13-T.Sutton,98-E.Hubbard).",Colorado,01,2,3,CSU43,run,5,21-K.Evans,,1,01Colorado,13,45,32.0
166,2018-08-31,A,COL,1st and 10 at CSU38,Colorado St.,12-S.Montez runs 38 yards for a touchdown.,Colorado,01,1,10,CSU38,run,38,12-S.Montez,TD,1,01Colorado,13,45,32.0
167,2018-08-31,A,COL,1st and 10 at COL13,Colorado St.,"12-S.Montez complete to 3-K.Nixon. 3-K.Nixon to COL 26 for 13 yards (7-J.Hicks,55-J.Watson).",Colorado,01,1,10,COL13,pass,13,3-K.Nixon.,,1,01Colorado,13,45,32.0
168,2018-08-31,A,COL,1st and 10 at COL26,Colorado St.,21-K.Evans to COL 34 for 8 yards (55-J.Watson).,Colorado,01,1,10,COL26,run,8,21-K.Evans,,1,01Colorado,13,45,32.0
169,2018-08-31,A,COL,2nd and 2 at COL34,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to COL 39 for 5 yards (95-R.King).,Colorado,01,2,2,COL34,pass,5,2-L.Shenault.,,1,01Colorado,13,45,32.0
170,2018-08-31,A,COL,1st and 10 at COL39,Colorado St.,"Penalty on CSU 52-T.Thomas, Delay of game, 5 yards, enforced at COL 39. No Play.",Colorado,01,1,10,COL39,penalty,5,na,penalty,1,01Colorado,13,45,32.0
171,2018-08-31,A,COL,1st and 5 at COL44,Colorado St.,"12-S.Montez complete to 14-J.MacIntyre. 14-J.MacIntyre to CSU 46 for 10 yards (33-E.Jones,52-T.Thomas).",Colorado,01,1,5,COL44,pass,10,14-J.MacIntyre.,,1,01Colorado,13,45,32.0
172,2018-08-31,A,COL,1st and 10 at CSU46,Colorado St.,12-S.Montez complete to 3-K.Nixon. 3-K.Nixon runs 46 yards for a touchdown.,Colorado,01,1,10,CSU46,pass,46,3-K.Nixon.,TD,1,01Colorado,13,45,32.0
173,2018-08-31,A,COL,,Colorado St.,"Penalty on COL 78-W.Sherman, False start, 5 yards, enforced at CSU 2. No Play.",Colorado,01,4,2,NA,penalty,-5,na,penalty,0,01Colorado,13,45,32.0
174,2018-08-31,A,COL,,Colorado St.,"Penalty on CSU 98-E.Hubbard, Personal Foul, 15 yards, enforced at COL 35. No Play.",Colorado,01,4,2,NA,penalty,15,na,penalty,1,01Colorado,13,45,32.0
175,2018-08-31,A,COL,1st and 10 at COL25,Colorado St.,12-S.Montez complete to 9-J.Winfree. 9-J.Winfree to COL 28 for 3 yards (13-T.Sutton).,Colorado,01,1,10,COL25,pass,3,9-J.Winfree.,,0,01Colorado,13,45,32.0
176,2018-08-31,A,COL,2nd and 7 at COL28,Colorado St.,34-T.McMillian to COL 43 for 15 yards (18-B.Scott).,Colorado,01,2,7,COL28,run,15,34-T.McMillian,,1,01Colorado,13,45,32.0
177,2018-08-31,A,COL,1st and 10 at COL43,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 48 for 9 yards (55-J.Watson).,Colorado,01,1,10,COL43,pass,9,2-L.Shenault.,,1,01Colorado,13,45,32.0
178,2018-08-31,A,COL,2nd and 1 at CSU48,Colorado St.,34-T.McMillian to CSU 41 for 7 yards (55-J.Watson).,Colorado,01,2,1,CSU48,run,7,34-T.McMillian,,1,01Colorado,13,45,32.0
179,2018-08-31,A,COL,1st and 10 at CSU41,Colorado St.,34-T.McMillian to CSU 23 for 18 yards (7-J.Hicks).,Colorado,01,1,10,CSU41,run,18,34-T.McMillian,,1,01Colorado,13,45,32.0
180,2018-08-31,A,COL,1st and 10 at CSU23,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 15 for 8 yards (55-J.Watson).,Colorado,01,1,10,CSU23,pass,8,2-L.Shenault.,,1,01Colorado,13,45,32.0
181,2018-08-31,A,COL,2nd and 2 at CSU15,Colorado St.,21-K.Evans to CSU 4 for 11 yards (11-J.Fogal).,Colorado,01,2,2,CSU15,run,11,21-K.Evans,,1,01Colorado,13,45,32.0
182,2018-08-31,A,COL,1st and 4 at CSU4,Colorado St.,21-K.Evans to CSU 4 for no gain (33-E.Jones).,Colorado,01,1,4,CSU4,run,0,21-K.Evans,,0,01Colorado,13,45,32.0
183,2018-08-31,A,COL,2nd and 4 at CSU4,Colorado St.,12-S.Montez complete to 35-B.Bisharat. 35-B.Bisharat runs 4 yards for a touchdown.,Colorado,01,2,4,CSU4,pass,4,35-B.Bisharat.,TD,1,01Colorado,13,45,32.0
184,2018-08-31,A,COL,1st and 10 at COL47,Colorado St.,"34-T.McMillian to CSU 49 for 4 yards (53-C.Smith,94-D.Phillips).",Colorado,01,1,10,COL47,run,4,34-T.McMillian,,0,01Colorado,13,45,32.0
185,2018-08-31,A,COL,2nd and 6 at CSU49,Colorado St.,12-S.Montez complete to 3-K.Nixon. 3-K.Nixon to CSU 42 for 7 yards (98-E.Hubbard).,Colorado,01,2,6,CSU49,pass,7,3-K.Nixon.,,1,01Colorado,13,45,32.0
186,2018-08-31,A,COL,1st and 10 at CSU42,Colorado St.,12-S.Montez incomplete. INTERCEPTED by 19-V.Banks at CSU 15. 19-V.Banks to CSU 15 for no gain.,Colorado,01,1,10,CSU42,pass,0,12-S.Montez,to,0,01Colorado,13,45,32.0
187,2018-08-31,A,COL,1st and 10 at CSU48,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 32 for 16 yards (7-J.Hicks).,Colorado,01,1,10,CSU48,pass,16,2-L.Shenault.,,1,01Colorado,13,45,32.0
188,2018-08-31,A,COL,1st and 10 at CSU32,Colorado St.,"21-K.Evans to CSU 24 for 8 yards (11-J.Fogal,19-V.Banks).",Colorado,01,1,10,CSU32,run,8,21-K.Evans,,1,01Colorado,13,45,32.0
189,2018-08-31,A,COL,2nd and 2 at CSU24,Colorado St.,"12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 16 for 8 yards (7-J.Hicks,91-J.Bombek).",Colorado,01,2,2,CSU24,pass,8,2-L.Shenault.,,1,01Colorado,13,45,32.0
190,2018-08-31,A,COL,1st and 10 at CSU16,Colorado St.,21-K.Evans to CSU 16 for no gain (55-J.Watson).,Colorado,01,1,10,CSU16,run,0,21-K.Evans,,0,01Colorado,13,45,32.0
191,2018-08-31,A,COL,2nd and 10 at CSU16,Colorado St.,"21-K.Evans to CSU 10 for 6 yards (53-C.Smith,55-J.Watson).",Colorado,01,2,10,CSU16,run,6,21-K.Evans,,0,01Colorado,13,45,32.0
192,2018-08-31,A,COL,3rd and 4 at CSU10,Colorado St.,2-L.Shenault to CSU 5 for 5 yards (98-E.Hubbard).,Colorado,01,3,4,CSU10,run,5,2-L.Shenault,,1,01Colorado,13,45,32.0
193,2018-08-31,A,COL,1st and 5 at CSU5,Colorado St.,"34-T.McMillian to CSU 4 for 1 yard (98-E.Hubbard,55-J.Watson).",Colorado,01,1,5,CSU5,run,1,34-T.McMillian,,0,01Colorado,13,45,32.0
194,2018-08-31,A,COL,2nd and 4 at CSU4,Colorado St.,12-S.Montez complete to 9-J.Winfree. 9-J.Winfree runs 4 yards for a touchdown.,Colorado,01,2,4,CSU4,pass,4,9-J.Winfree.,TD,1,01Colorado,13,45,32.0
195,2018-08-31,A,COL,,Colorado St.,"Penalty on COL 9-J.Winfree, Unsportsmanlike conduct, 15 yards, enforced at COL 35. No Play.",Colorado,01,4,2,NA,penalty,-15,na,penalty,0,01Colorado,13,45,32.0
196,2018-08-31,A,COL,1st and 10 at COL18,Colorado St.,12-S.Montez complete to 3-K.Nixon. 3-K.Nixon to CSU 45 for 37 yards (13-T.Sutton).,Colorado,01,1,10,COL18,pass,37,3-K.Nixon.,,1,01Colorado,13,45,32.0
197,2018-08-31,A,COL,1st and 10 at CSU45,Colorado St.,"34-T.McMillian to CSU 44 for 1 yard (94-D.Phillips,13-T.Sutton).",Colorado,01,1,10,CSU45,run,1,34-T.McMillian,,0,01Colorado,13,45,32.0
198,2018-08-31,A,COL,2nd and 9 at CSU44,Colorado St.,"12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 43 for 1 yard (4-R.Ajayi,7-J.Hicks).",Colorado,01,2,9,CSU44,pass,1,2-L.Shenault.,,0,01Colorado,13,45,32.0
199,2018-08-31,A,COL,3rd and 8 at CSU43,Colorado St.,12-S.Montez incomplete. Intended for 2-L.Shenault.,Colorado,01,3,8,CSU43,pass,0,2-LShenault,,0,01Colorado,13,45,32.0
200,2018-08-31,A,COL,4th and 8 at CSU43,Colorado St.,"89-A.Kinney punts 42 yards from CSU 43 to the CSU 1, downed by 17-K.Ento.",Colorado,01,4,8,CSU43,special,0,na,punt,0,01Colorado,13,45,32.0
201,2018-08-31,A,COL,1st and 10 at CSU38,Colorado St.,"12-S.Montez complete to 3-K.Nixon. 3-K.Nixon to CSU 34, FUMBLES (4-R.Ajayi). 42-A.Jean to CSU 36 for no gain.",Colorado,01,1,10,CSU38,pass,0,3-K.Nixon.,to,0,01Colorado,13,45,32.0
202,2018-08-31,A,COL,1st and 10 at COL15,Colorado St.,12-S.Montez incomplete. Intended for 34-T.McMillian.,Colorado,01,1,10,COL15,pass,0,34-TMcMillian,,0,01Colorado,13,45,32.0
203,2018-08-31,A,COL,2nd and 10 at COL15,Colorado St.,"12-S.Montez complete to 3-K.Nixon. 3-K.Nixon to COL 38 for 23 yards (11-J.Fogal). Penalty on COL 2-L.Shenault, Holding, 7 yards, enforced at COL 15. No Play.",Colorado,01,2,10,COL15,pass,23,3-K.Nixon.,,1,01Colorado,13,45,32.0
204,2018-08-31,A,COL,2nd and 17 at COL8,Colorado St.,12-S.Montez to COL 11 for 3 yards (55-J.Watson).,Colorado,01,2,17,COL8,run,3,12-S.Montez,,0,01Colorado,13,45,32.0
205,2018-08-31,A,COL,3rd and 14 at COL11,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault runs 89 yards for a touchdown.,Colorado,01,3,14,COL11,pass,89,2-L.Shenault.,TD,1,01Colorado,13,45,32.0
206,2018-08-31,A,COL,1st and 10 at COL30,Colorado St.,"21-K.Evans to COL 39 for 9 yards (7-J.Hicks,52-T.Thomas).",Colorado,01,1,10,COL30,run,9,21-K.Evans,,1,01Colorado,13,45,32.0
207,2018-08-31,A,COL,2nd and 1 at COL39,Colorado St.,"21-K.Evans to COL 42 for 3 yards (92-L.Paogofie,33-E.Jones).",Colorado,01,2,1,COL39,run,3,21-K.Evans,,1,01Colorado,13,45,32.0
208,2018-08-31,A,COL,1st and 10 at COL42,Colorado St.,21-K.Evans to COL 44 for 2 yards (42-A.Jean).,Colorado,01,1,10,COL42,run,2,21-K.Evans,,0,01Colorado,13,45,32.0
209,2018-08-31,A,COL,2nd and 8 at COL44,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 49 for 7 yards (4-R.Ajayi).,Colorado,01,2,8,COL44,pass,7,2-L.Shenault.,,1,01Colorado,13,45,32.0
210,2018-08-31,A,COL,3rd and 1 at CSU49,Colorado St.,34-T.McMillian runs 49 yards for a touchdown.,Colorado,01,3,1,CSU49,run,49,34-T.McMillian,TD,1,01Colorado,13,45,32.0
211,2018-08-31,A,COL,1st and 10 at COL33,Colorado St.,"12-S.Montez complete to 18-T.Brown. 18-T.Brown to COL 27 for -6 yards (55-J.Watson,98-E.Hubbard).",Colorado,01,1,10,COL33,pass,-6,18-T.Brown.,,0,01Colorado,13,45,32.0
212,2018-08-31,A,COL,2nd and 16 at COL27,Colorado St.,"21-K.Evans to COL 31 for 4 yards (52-T.Thomas,55-J.Watson).",Colorado,01,2,16,COL27,run,4,21-K.Evans,,0,01Colorado,13,45,32.0
213,2018-08-31,A,COL,3rd and 12 at COL31,Colorado St.,12-S.Montez complete to 2-L.Shenault. 2-L.Shenault to CSU 26 for 43 yards (55-J.Watson).,Colorado,01,3,12,COL31,pass,43,2-L.Shenault.,,1,01Colorado,13,45,32.0
214,2018-08-31,A,COL,1st and 10 at CSU26,Colorado St.,"21-K.Evans to CSU 23 for 3 yards (52-T.Thomas,55-J.Watson).",Colorado,01,1,10,CSU26,run,3,21-K.Evans,,0,01Colorado,13,45,32.0
215,2018-08-31,A,COL,2nd and 7 at CSU23,Colorado St.,34-T.McMillian to CSU 15 for 8 yards (10-T.Francis).,Colorado,01,2,7,CSU23,run,8,34-T.McMillian,,1,01Colorado,13,45,32.0
216,2018-08-31,A,COL,1st and 10 at CSU15,Colorado St.,"12-S.Montez to CSU 20, FUMBLES. 12-S.Montez recovers at the CSU 22. 12-S.Montez to CSU 22 for no gain (53-C.Smith).",Colorado,01,1,10,CSU15,run,0,12-S.Montez,to,0,01Colorado,13,45,32.0
217,2018-08-31,A,COL,2nd and 17 at CSU22,Colorado St.,"34-T.McMillian to CSU 22 for no gain (13-T.Sutton,99-D.Dickens).",Colorado,01,2,17,CSU22,run,0,34-T.McMillian,,0,01Colorado,13,45,32.0
218,2018-08-31,A,COL,3rd and 17 at CSU22,Colorado St.,34-T.McMillian to CSU 22 for no gain (55-J.Watson).,Colorado,01,3,17,CSU22,run,0,34-T.McMillian,,0,01Colorado,13,45,32.0
219,2018-08-31,A,COL,4th and 17 at CSU29,Colorado St.,48-J.Stefanou 39 yards Field Goal is Good.,Colorado,01,4,17,CSU29,special,0,na,fgm,1,01Colorado,13,45,32.0
220,2018-08-31,A,COL,1st and 10 at COL8,Colorado St.,"35-B.Bisharat to COL 10 for 2 yards (98-E.Hubbard,52-T.Thomas).",Colorado,01,1,10,COL8,run,2,35-B.Bisharat,,0,01Colorado,13,45,32.0
221,2018-08-31,A,COL,2nd and 8 at COL10,Colorado St.,35-B.Bisharat to COL 14 for 4 yards (44-M.McDonald).,Colorado,01,2,8,COL10,run,4,35-B.Bisharat,,0,01Colorado,13,45,32.0
222,2018-08-31,A,COL,3rd and 4 at COL14,Colorado St.,"35-B.Bisharat to COL 15 for 1 yard (52-T.Thomas,34-A.Giusti). Team penalty on COL, Illegal formation, declined.",Colorado,01,3,4,COL14,penalty,1,na,penalty,0,01Colorado,13,45,32.0
223,2018-08-31,A,COL,4th and 3 at COL15,Colorado St.,89-A.Kinney punts 43 yards from COL 15. 81-O.Johnson to CSU 42 for no gain (21-K.Trego).,Colorado,01,4,3,COL15,special,0,na,punt,0,01Colorado,13,45,32.0
224,2018-08-31,A,COL,1st and 10 at COL31,Colorado St.,4-S.Noyer to COL 28 for -3 yards (91-J.Bombek).,Colorado,01,1,10,COL31,run,-3,4-S.Noyer,,0,01Colorado,13,45,32.0
225,2018-08-31,A,COL,2nd and 13 at COL28,Colorado St.,"8-A.Fontenot to COL 33 for 5 yards (13-T.Sutton,5-D.Jackson).",Colorado,01,2,13,COL28,run,5,8-A.Fontenot,,0,01Colorado,13,45,32.0
226,2018-08-31,A,COL,3rd and 8 at COL33,Colorado St.,"8-A.Fontenot to COL 34, FUMBLES (91-J.Bombek). 8-A.Fontenot to COL 35 for no gain (91-J.Bombek).",Colorado,01,3,8,COL33,run,0,8-A.Fontenot,to,0,01Colorado,13,45,32.0
227,2018-08-31,A,COL,4th and 6 at COL35,Colorado St.,"89-A.Kinney punts 45 yards from COL 35, out of bounds at the CSU 20.",Colorado,01,4,6,COL35,special,0,na,punt,0,01Colorado,13,45,32.0
228,2018-08-31,A,COL,1st and 10 at COL36,Colorado St.,"35-B.Bisharat to COL 40 for 4 yards (12-C.Carter,5-D.Jackson).",Colorado,01,1,10,COL36,run,4,35-B.Bisharat,,0,01Colorado,13,45,32.0
229,2018-08-31,A,COL,2nd and 6 at COL40,Colorado St.,35-B.Bisharat to CSU 40 for 20 yards (9-J.Walker).,Colorado,01,2,6,COL40,run,20,35-B.Bisharat,,1,01Colorado,13,45,32.0
230,2018-08-31,A,COL,1st and 10 at CSU40,Colorado St.,"35-B.Bisharat to CSU 36 for 4 yards (12-C.Carter,5-D.Jackson).",Colorado,01,1,10,CSU40,run,4,35-B.Bisharat,,0,01Colorado,13,45,32.0
231,2018-08-31,A,COL,2nd and 6 at CSU36,Colorado St.,"35-B.Bisharat to CSU 19 for 17 yards (10-T.Francis,9-J.Walker).",Colorado,01,2,6,CSU36,run,17,35-B.Bisharat,,1,01Colorado,13,45,32.0
